Depth (m),Temperature (°C)
2799.735,32.732
2799.989,32.797
2800.243,32.850
2800.497,32.851
2800.752,32.855
2801.006,32.791
2801.260,32.761
2801.514,32.808
2801.768,32.763
2802.023,32.774
2802.277,32.790
2802.531,32.715
2802.785,32.677
2803.039,32.777
2803.294,32.796
2803.548,32.779
2803.802,32.753
2804.056,32.710
2804.310,32.815
2804.565,32.864
2804.819,32.854
2805.073,32.863
2805.327,32.836
2805.581,32.862
2805.836,32.865
2806.090,32.812
2806.344,32.786
2806.598,32.762
2806.852,32.770
2807.107,32.825
2807.361,32.843
2807.615,32.895
2807.869,32.945
2808.123,32.973
2808.378,32.896
2808.632,32.979
2808.886,33.124
2809.140,33.128
2809.394,33.044
2809.649,32.961
2809.903,32.874
2810.157,32.918
2810.411,32.951
2810.665,32.904
2810.920,32.999
2811.174,33.109
2811.428,33.144
2811.682,33.139
2811.936,33.087
2812.191,33.023
2812.445,33.095
2812.699,33.191
2812.953,33.173
2813.207,33.084
2813.462,33.122
2813.716,33.187
2813.970,33.129
2814.224,33.145
2814.478,33.153
2814.733,33.170
2814.987,33.137
2815.241,33.114
2815.495,33.167
2815.749,33.206
2816.004,33.246
2816.258,33.326
2816.512,33.397
2816.766,33.418
2817.020,33.244
2817.275,33.194
2817.529,33.236
2817.783,33.297
2818.037,33.291
2818.291,33.274
2818.546,33.217
2818.800,33.211
2819.054,33.282
2819.308,33.270
2819.562,33.186
2819.817,33.247
2820.071,33.359
2820.325,33.400
2820.579,33.394
2820.833,33.385
2821.088,33.271
2821.342,33.194
2821.596,33.255
2821.850,33.251
2822.104,33.243
2822.359,33.244
2822.613,33.181
2822.867,33.280
2823.121,33.347
2823.375,33.317
2823.630,33.344
2823.884,33.298
2824.138,33.258
2824.392,33.332
2824.646,33.298
2824.901,33.245
2825.155,33.222
2825.409,33.367
2825.663,33.537
2825.917,33.497
2826.172,33.374
2826.426,33.419
2826.680,33.361
2826.934,33.313
2827.188,33.504
2827.443,33.560
2827.697,33.456
2827.951,33.407
2828.205,33.404
2828.459,33.484
2828.714,33.472
2828.968,33.401
2829.222,33.498
2829.476,33.675
2829.730,33.745
2829.985,33.699
2830.239,33.550
2830.493,33.585
2830.747,33.646
2831.001,33.637
2831.256,33.625
2831.510,33.623
2831.764,33.617
2832.018,33.564
2832.272,33.462
2832.527,33.475
2832.781,33.519
2833.035,33.563
2833.289,33.600
2833.543,33.691
2833.798,33.707
2834.052,33.704
2834.306,33.732
2834.560,33.735
2834.814,33.702
2835.069,33.671
2835.323,33.709
2835.577,33.639
2835.831,33.616
2836.085,33.675
2836.340,33.607
2836.594,33.544
2836.848,33.665
2837.102,33.823
2837.356,33.788
2837.611,33.628
2837.865,33.528
2838.119,33.570
2838.373,33.669
2838.627,33.735
2838.882,33.779
2839.136,33.760
2839.390,33.782
2839.644,33.847
2839.898,33.794
2840.153,33.743
2840.407,33.685
2840.661,33.797
2840.915,33.745
2841.169,33.648
2841.424,33.690
2841.678,33.841
2841.932,33.881
2842.186,33.769
2842.440,33.665
2842.695,33.781
2842.949,33.914
2843.203,33.920
2843.457,33.855
2843.711,33.890
2843.966,33.854
2844.220,33.846
2844.474,33.850
2844.728,33.883
2844.982,33.882
2845.237,33.871
2845.491,33.903
2845.745,33.948
2845.999,33.931
2846.253,33.951
2846.507,34.079
2846.762,34.158
2847.016,34.103
2847.270,33.941
2847.524,33.799
2847.778,33.791
2848.033,33.924
2848.287,34.030
2848.541,34.097
2848.795,34.061
2849.049,33.932
2849.304,34.066
2849.558,34.187
2849.812,34.013
2850.066,33.992
2850.320,34.052
2850.575,33.912
2850.829,33.868
2851.083,33.930
2851.337,33.971
2851.591,33.976
2851.846,33.977
2852.100,34.041
2852.354,34.015
2852.608,33.968
2852.862,34.075
2853.117,34.163
2853.371,33.954
2853.625,33.816
2853.879,33.899
2854.133,34.043
2854.388,34.091
2854.642,33.898
2854.896,33.901
2855.150,34.077
2855.404,34.065
2855.659,33.964
2855.913,34.057
2856.167,34.075
2856.421,34.002
2856.675,33.961
2856.930,34.079
2857.184,34.143
2857.438,34.155
2857.692,34.177
2857.946,34.127
2858.201,34.009
2858.455,34.048
2858.709,34.029
2858.963,34.032
2859.217,34.097
2859.472,34.110
2859.726,34.222
2859.980,34.305
2860.234,34.260
2860.488,34.318
2860.743,34.232
2860.997,34.193
2861.251,34.219
2861.505,34.248
2861.759,34.286
2862.014,34.316
2862.268,34.150
2862.522,34.102
2862.776,34.182
2863.030,34.196
2863.285,34.177
2863.539,34.257
2863.793,34.297
2864.047,34.299
2864.301,34.305
2864.556,34.252
2864.810,34.188
2865.064,34.259
2865.318,34.296
2865.572,34.268
2865.827,34.363
2866.081,34.400
2866.335,34.360
2866.589,34.265
2866.843,34.227
2867.098,34.324
2867.352,34.444
2867.606,34.520
2867.860,34.434
2868.114,34.374
2868.369,34.363
2868.623,34.356
2868.877,34.378
2869.131,34.494
2869.385,34.485
2869.640,34.349
2869.894,34.432
2870.148,34.590
2870.402,34.530
2870.656,34.419
2870.911,34.389
2871.165,34.431
2871.419,34.449
2871.673,34.482
2871.927,34.327
2872.182,34.202
2872.436,34.165
2872.690,34.354
2872.944,34.538
2873.198,34.523
2873.453,34.385
2873.707,34.403
2873.961,34.571
2874.215,34.699
2874.469,34.705
2874.724,34.605
2874.978,34.503
2875.232,34.467
2875.486,34.491
2875.740,34.419
2875.995,34.431
2876.249,34.519
2876.503,34.587
2876.757,34.555
2877.011,34.509
2877.266,34.498
2877.520,34.478
2877.774,34.503
2878.028,34.541
2878.282,34.657
2878.537,34.582
2878.791,34.522
2879.045,34.441
2879.299,34.407
2879.553,34.443
2879.808,34.527
2880.062,34.655
2880.316,34.636
2880.570,34.550
2880.824,34.528
2881.079,34.538
2881.333,34.544
2881.587,34.609
2881.841,34.546
2882.095,34.434
2882.350,34.506
2882.604,34.621
2882.858,34.777
2883.112,34.781
2883.366,34.637
2883.621,34.613
2883.875,34.567
2884.129,34.546
2884.383,34.658
2884.637,34.711
2884.892,34.714
2885.146,34.737
2885.400,34.784
2885.654,34.851
2885.908,34.822
2886.163,34.735
2886.417,34.691
2886.671,34.760
2886.925,34.765
2887.179,34.765
2887.434,34.735
2887.688,34.789
2887.942,34.824
2888.196,34.816
2888.450,34.794
2888.705,34.803
2888.959,34.871
2889.213,34.928
2889.467,34.886
2889.721,34.823
2889.976,34.824
2890.230,34.891
2890.484,34.868
2890.738,34.845
2890.992,34.827
2891.247,34.849
2891.501,34.853
2891.755,34.808
2892.009,34.812
2892.263,34.816
2892.518,34.926
2892.772,35.009
2893.026,34.958
2893.280,34.989
2893.534,34.994
2893.789,34.916
2894.043,34.868
2894.297,34.912
2894.551,34.944
2894.805,34.980
2895.060,34.909
2895.314,34.927
2895.568,35.003
2895.822,35.029
2896.076,35.029
2896.331,34.971
2896.585,34.898
2896.839,35.016
2897.093,34.969
2897.347,34.952
2897.602,35.069
2897.856,34.996
2898.110,35.032
2898.364,35.156
2898.618,35.096
2898.873,35.067
2899.127,35.063
2899.381,35.002
2899.635,34.990
2899.889,35.067
2900.144,35.082
2900.398,34.997
2900.652,34.962
2900.906,35.086
2901.160,35.191
2901.415,35.174
2901.669,35.157
2901.923,35.175
2902.177,35.199
2902.431,35.158
2902.686,35.249
2902.940,35.361
2903.194,35.328
2903.448,35.168
2903.702,35.070
2903.957,35.073
2904.211,35.134
2904.465,35.204
2904.719,35.305
2904.973,35.216
2905.228,35.142
2905.482,35.221
2905.736,35.271
2905.990,35.191
2906.244,35.191
2906.499,35.159
2906.753,35.216
2907.007,35.276
2907.261,35.338
2907.515,35.222
2907.770,35.191
2908.024,35.244
2908.278,35.314
2908.532,35.418
2908.786,35.374
2909.041,35.315
2909.295,35.235
2909.549,35.215
2909.803,35.303
2910.057,35.220
2910.312,35.217
2910.566,35.382
2910.820,35.421
2911.074,35.430
2911.328,35.361
2911.583,35.258
2911.837,35.257
2912.091,35.275
2912.345,35.346
2912.599,35.331
2912.854,35.270
2913.108,35.371
2913.362,35.431
2913.616,35.440
2913.870,35.473
2914.125,35.501
2914.379,35.557
2914.633,35.495
2914.887,35.344
2915.141,35.353
2915.396,35.499
2915.650,35.456
2915.904,35.444
2916.158,35.495
2916.412,35.425
2916.666,35.277
2916.921,35.357
2917.175,35.524
2917.429,35.541
2917.683,35.591
2917.937,35.611
2918.192,35.530
2918.446,35.426
2918.700,35.416
2918.954,35.437
2919.208,35.401
2919.463,35.467
2919.717,35.576
2919.971,35.640
2920.225,35.682
2920.479,35.670
2920.734,35.594
2920.988,35.548
2921.242,35.524
2921.496,35.552
2921.750,35.591
2922.005,35.607
2922.259,35.675
2922.513,35.717
2922.767,35.692
2923.021,35.592
2923.276,35.660
2923.530,35.818
2923.784,35.739
2924.038,35.690
2924.292,35.639
2924.547,35.710
2924.801,35.771
2925.055,35.675
2925.309,35.576
2925.563,35.645
2925.818,35.661
2926.072,35.692
2926.326,35.687
2926.580,35.745
2926.834,35.753
2927.089,35.698
2927.343,35.672
2927.597,35.762
2927.851,35.826
2928.105,35.730
2928.360,35.619
2928.614,35.669
2928.868,35.756
2929.122,35.649
2929.376,35.502
2929.631,35.524
2929.885,35.639
2930.139,35.775
2930.393,35.833
2930.647,35.797
2930.902,35.769
2931.156,35.782
2931.410,35.807
2931.664,35.835
2931.918,35.891
2932.173,35.949
2932.427,35.899
2932.681,35.891
2932.935,36.017
2933.189,35.967
2933.444,35.893
2933.698,35.914
2933.952,35.856
2934.206,35.820
2934.460,35.902
2934.715,35.910
2934.969,35.908
2935.223,35.942
2935.477,35.899
2935.731,35.923
2935.986,35.896
2936.240,35.911
2936.494,36.012
2936.748,36.103
2937.002,36.045
2937.257,36.034
2937.511,35.939
2937.765,35.939
2938.019,35.921
2938.273,35.908
2938.528,36.036
2938.782,36.075
2939.036,35.867
2939.290,35.766
2939.544,35.979
2939.799,36.122
2940.053,36.090
2940.307,36.076
2940.561,36.147
2940.815,36.225
2941.070,36.230
2941.324,36.116
2941.578,36.092
2941.832,36.089
2942.086,36.017
2942.341,35.963
2942.595,36.059
2942.849,36.116
2943.103,36.118
2943.357,36.085
2943.612,36.070
2943.866,36.036
2944.120,36.015
2944.374,36.138
2944.628,36.063
2944.883,35.926
2945.137,35.945
2945.391,36.050
2945.645,36.028
2945.899,36.111
2946.154,36.274
2946.408,36.295
2946.662,36.242
2946.916,36.206
2947.170,36.235
2947.425,36.255
2947.679,36.283
2947.933,36.288
2948.187,36.219
2948.441,36.320
2948.696,36.242
2948.950,36.105
2949.204,36.141
2949.458,36.264
2949.712,36.330
2949.967,36.295
2950.221,36.226
2950.475,36.308
2950.729,36.347
2950.983,36.307
2951.238,36.300
2951.492,36.367
2951.746,36.374
2952.000,36.371
2952.254,36.403
2952.509,36.409
2952.763,36.389
2953.017,36.344
2953.271,36.298
2953.525,36.275
2953.780,36.250
2954.034,36.256
2954.288,36.187
2954.542,36.217
2954.796,36.404
2955.051,36.542
2955.305,36.597
2955.559,36.659
2955.813,36.609
2956.067,36.406
2956.322,36.335
2956.576,36.365
2956.830,36.397
2957.084,36.334
2957.338,36.362
2957.593,36.588
2957.847,36.648
2958.101,36.638
2958.355,36.532
2958.609,36.425
2958.864,36.376
2959.118,36.349
2959.372,36.356
2959.626,36.377
2959.880,36.316
2960.135,36.477
2960.389,36.657
2960.643,36.613
2960.897,36.504
2961.151,36.523
2961.406,36.503
2961.660,36.467
2961.914,36.501
2962.168,36.519
2962.422,36.542
2962.677,36.574
2962.931,36.538
2963.185,36.467
2963.439,36.562
2963.693,36.613
2963.948,36.592
2964.202,36.547
2964.456,36.537
2964.710,36.621
2964.964,36.679
2965.219,36.734
2965.473,36.725
2965.727,36.705
2965.981,36.524
2966.235,36.487
2966.490,36.541
2966.744,36.682
2966.998,36.813
2967.252,36.941
2967.506,36.856
2967.761,36.721
2968.015,36.621
2968.269,36.677
2968.523,36.742
2968.777,36.693
2969.032,36.628
2969.286,36.599
2969.540,36.549
2969.794,36.545
2970.048,36.748
2970.303,36.823
2970.557,36.667
2970.811,36.644
2971.065,36.780
2971.319,36.829
2971.574,36.756
2971.828,36.765
2972.082,36.736
2972.336,36.758
2972.590,36.822
2972.845,36.865
2973.099,36.932
2973.353,36.934
2973.607,36.871
2973.861,36.891
2974.116,36.860
2974.370,36.891
2974.624,36.851
2974.878,36.736
2975.132,36.788
2975.387,36.917
2975.641,36.988
2975.895,36.906
2976.149,36.823
2976.403,36.879
2976.658,36.901
2976.912,36.896
2977.166,36.947
2977.420,36.892
2977.674,36.803
2977.929,36.844
2978.183,36.889
2978.437,36.866
2978.691,36.914
2978.945,36.981
2979.200,37.025
2979.454,36.964
2979.708,36.923
2979.962,36.974
2980.216,36.909
2980.471,36.954
2980.725,37.031
2980.979,37.089
2981.233,36.955
2981.487,36.836
2981.742,36.893
2981.996,36.972
2982.250,36.993
2982.504,36.966
2982.758,37.134
2983.013,37.172
2983.267,37.003
2983.521,37.002
2983.775,37.108
2984.029,37.071
2984.284,37.066
2984.538,37.178
2984.792,37.186
2985.046,37.092
2985.300,36.994
2985.555,36.913
2985.809,36.919
2986.063,37.041
2986.317,37.011
2986.571,37.091
2986.825,37.261
2987.080,37.248
2987.334,37.245
2987.588,37.257
2987.842,37.130
2988.096,37.122
2988.351,37.218
2988.605,37.282
2988.859,37.220
2989.113,37.127
2989.367,37.118
2989.622,37.083
2989.876,37.098
2990.130,37.155
2990.384,37.259
2990.638,37.270
2990.893,37.248
2991.147,37.260
2991.401,37.288
2991.655,37.282
2991.909,37.263
2992.164,37.257
2992.418,37.352
2992.672,37.381
2992.926,37.388
2993.180,37.393
2993.435,37.452
2993.689,37.485
2993.943,37.398
2994.197,37.312
2994.451,37.333
2994.706,37.357
2994.960,37.240
2995.214,37.173
2995.468,37.336
2995.722,37.401
2995.977,37.363
2996.231,37.305
2996.485,37.276
2996.739,37.362
2996.993,37.405
2997.248,37.452
2997.502,37.463
2997.756,37.483
2998.010,37.452
2998.264,37.334
2998.519,37.237
2998.773,37.229
2999.027,37.336
2999.281,37.437
2999.535,37.461
2999.790,37.481
3000.044,37.488
3000.298,37.559
3000.552,37.514
3000.806,37.461
3001.061,37.579
3001.315,37.619
3001.569,37.534
3001.823,37.474
3002.077,37.446
3002.332,37.514
3002.586,37.513
3002.840,37.530
3003.094,37.626
3003.348,37.574
3003.603,37.473
3003.857,37.483
3004.111,37.596
3004.365,37.652
3004.619,37.610
3004.874,37.497
3005.128,37.442
3005.382,37.464
3005.636,37.458
3005.890,37.474
3006.145,37.399
3006.399,37.440
3006.653,37.598
3006.907,37.645
3007.161,37.613
3007.416,37.569
3007.670,37.635
3007.924,37.725
3008.178,37.663
3008.432,37.540
3008.687,37.535
3008.941,37.558
3009.195,37.550
3009.449,37.635
3009.703,37.634
3009.958,37.590
3010.212,37.457
3010.466,37.433
3010.720,37.502
3010.974,37.635
3011.229,37.643
3011.483,37.631
3011.737,37.665
3011.991,37.760
3012.245,37.796
3012.500,37.747
3012.754,37.625
3013.008,37.577
3013.262,37.663
3013.516,37.771
3013.771,37.846
3014.025,37.787
3014.279,37.644
3014.533,37.677
3014.787,37.733
3015.042,37.697
3015.296,37.768
3015.550,37.831
3015.804,37.683
3016.058,37.536
3016.313,37.569
3016.567,37.618
3016.821,37.645
3017.075,37.724
3017.329,37.699
3017.584,37.740
3017.838,37.832
3018.092,37.909
3018.346,37.819
3018.600,37.669
3018.855,37.653
3019.109,37.695
3019.363,37.748
3019.617,37.863
3019.871,37.973
3020.126,38.057
3020.380,38.034
3020.634,37.922
3020.888,37.932
3021.142,37.963
3021.397,38.023
3021.651,37.896
3021.905,37.779
3022.159,37.865
3022.413,37.899
3022.668,37.913
3022.922,37.906
3023.176,37.985
3023.430,38.062
3023.684,38.129
3023.939,38.028
3024.193,38.043
3024.447,38.062
3024.701,37.917
3024.955,37.885
3025.210,38.029
3025.464,38.081
3025.718,38.095
3025.972,38.049
3026.226,38.067
3026.481,38.060
3026.735,38.141
3026.989,38.149
3027.243,38.024
3027.497,37.993
3027.752,38.012
3028.006,38.021
3028.260,38.071
3028.514,38.173
3028.768,38.252
3029.023,38.141
3029.277,38.013
3029.531,38.068
3029.785,38.172
3030.039,38.177
3030.294,38.128
3030.548,38.206
3030.802,38.244
3031.056,38.093
3031.310,38.008
3031.565,38.169
3031.819,38.361
3032.073,38.466
3032.327,38.415
3032.581,38.346
3032.836,38.301
3033.090,38.298
3033.344,38.315
3033.598,38.321
3033.852,38.277
3034.107,38.231
3034.361,38.200
3034.615,38.164
3034.869,38.240
3035.123,38.249
3035.378,38.154
3035.632,38.097
3035.886,38.239
3036.140,38.334
3036.394,38.321
3036.649,38.328
3036.903,38.289
3037.157,38.162
3037.411,38.167
3037.665,38.319
3037.920,38.368
3038.174,38.353
3038.428,38.400
3038.682,38.502
3038.936,38.526
3039.191,38.452
3039.445,38.367
3039.699,38.375
3039.953,38.401
3040.207,38.312
3040.462,38.296
3040.716,38.391
3040.970,38.383
3041.224,38.368
3041.478,38.374
3041.733,38.390
3041.987,38.340
3042.241,38.196
3042.495,38.263
3042.749,38.484
3043.004,38.500
3043.258,38.425
3043.512,38.422
3043.766,38.374
3044.020,38.376
3044.275,38.484
3044.529,38.549
3044.783,38.562
3045.037,38.544
3045.291,38.513
3045.546,38.574
3045.800,38.561
3046.054,38.437
3046.308,38.458
3046.562,38.524
3046.817,38.592
3047.071,38.662
3047.325,38.719
3047.579,38.648
3047.833,38.617
3048.088,38.698
3048.342,38.763
3048.596,38.692
3048.850,38.642
3049.104,38.753
3049.359,38.682
3049.613,38.495
3049.867,38.417
3050.121,38.555
3050.375,38.694
3050.630,38.750
3050.884,38.680
3051.138,38.683
3051.392,38.749
3051.646,38.709
3051.901,38.688
3052.155,38.739
3052.409,38.859
3052.663,38.773
3052.917,38.649
3053.172,38.593
3053.426,38.716
3053.680,38.833
3053.934,38.857
3054.188,38.800
3054.443,38.710
3054.697,38.756
3054.951,38.875
3055.205,38.827
3055.459,38.762
3055.714,38.846
3055.968,38.948
3056.222,38.953
3056.476,38.705
3056.730,38.652
3056.984,38.878
3057.239,38.961
3057.493,38.863
3057.747,38.793
3058.001,38.751
3058.255,38.846
3058.510,38.972
3058.764,39.000
3059.018,38.862
3059.272,38.748
3059.526,38.924
3059.781,39.060
3060.035,39.020
3060.289,38.966
3060.543,38.957
3060.797,38.918
3061.052,38.893
3061.306,38.964
3061.560,38.985
3061.814,38.945
3062.068,38.865
3062.323,38.870
3062.577,38.818
3062.831,38.893
3063.085,38.929
3063.339,38.862
3063.594,38.853
3063.848,38.892
3064.102,38.868
3064.356,38.829
3064.610,38.838
3064.865,38.947
3065.119,39.080
3065.373,38.943
3065.627,38.848
3065.881,38.984
3066.136,39.074
3066.390,39.099
3066.644,39.155
3066.898,39.060
3067.152,39.046
3067.407,39.134
3067.661,39.112
3067.915,39.156
3068.169,39.283
3068.423,39.274
3068.678,39.066
3068.932,38.996
3069.186,38.990
3069.440,39.000
3069.694,38.992
3069.949,39.054
3070.203,39.264
3070.457,39.257
3070.711,39.165
3070.965,39.111
3071.220,39.147
3071.474,39.254
3071.728,39.348
3071.982,39.374
3072.236,39.364
3072.491,39.401
3072.745,39.320
3072.999,39.166
3073.253,39.232
3073.507,39.286
3073.762,39.205
3074.016,39.289
3074.270,39.358
3074.524,39.361
3074.778,39.308
3075.033,39.281
3075.287,39.302
3075.541,39.308
3075.795,39.254
3076.049,39.231
3076.304,39.247
3076.558,39.234
3076.812,39.345
3077.066,39.432
3077.320,39.383
3077.575,39.411
3077.829,39.400
3078.083,39.344
3078.337,39.420
3078.591,39.476
3078.846,39.368
3079.100,39.314
3079.354,39.401
3079.608,39.479
3079.862,39.395
3080.117,39.347
3080.371,39.447
3080.625,39.523
3080.879,39.613
3081.133,39.598
3081.388,39.387
3081.642,39.308
3081.896,39.261
3082.150,39.334
3082.404,39.435
3082.659,39.499
3082.913,39.498
3083.167,39.543
3083.421,39.507
3083.675,39.424
3083.930,39.356
3084.184,39.431
3084.438,39.370
3084.692,39.364
3084.946,39.382
3085.201,39.465
3085.455,39.536
3085.709,39.462
3085.963,39.450
3086.217,39.538
3086.472,39.590
3086.726,39.643
3086.980,39.630
3087.234,39.659
3087.488,39.681
3087.743,39.609
3087.997,39.549
3088.251,39.580
3088.505,39.557
3088.759,39.624
3089.014,39.697
3089.268,39.674
3089.522,39.668
3089.776,39.736
3090.030,39.641
3090.285,39.551
3090.539,39.556
3090.793,39.568
3091.047,39.590
3091.301,39.621
3091.556,39.658
3091.810,39.713
3092.064,39.703
3092.318,39.640
3092.572,39.734
3092.827,39.771
3093.081,39.686
3093.335,39.711
3093.589,39.714
3093.843,39.748
3094.098,39.722
3094.352,39.690
3094.606,39.752
3094.860,39.845
3095.114,39.768
3095.369,39.614
3095.623,39.526
3095.877,39.629
3096.131,39.889
3096.385,40.061
3096.640,39.930
3096.894,39.810
3097.148,39.768
3097.402,39.770
3097.656,39.808
3097.911,39.807
3098.165,39.782
3098.419,39.811
3098.673,39.776
3098.927,39.752
3099.182,39.764
3099.436,39.797
3099.690,39.739
3099.944,39.663
3100.198,39.671
3100.453,39.751
3100.707,39.775
3100.961,39.747
3101.215,39.846
3101.469,39.799
3101.724,39.769
3101.978,39.813
3102.232,39.798
3102.486,39.807
3102.740,39.851
3102.995,39.867
3103.249,39.888
3103.503,39.882
3103.757,39.846
3104.011,39.864
3104.266,39.920
3104.520,39.944
3104.774,39.911
3105.028,39.963
3105.282,39.985
3105.537,39.822
3105.791,39.710
3106.045,39.861
3106.299,39.949
3106.553,39.911
3106.808,39.992
3107.062,40.106
3107.316,39.882
3107.570,39.802
3107.824,39.875
3108.079,39.977
3108.333,39.942
3108.587,39.926
3108.841,39.918
3109.095,39.970
3109.350,40.027
3109.604,40.103
3109.858,40.129
3110.112,40.045
3110.366,39.945
3110.621,39.887
3110.875,39.914
3111.129,40.053
3111.383,40.078
3111.637,40.052
3111.892,40.035
3112.146,40.115
3112.400,40.198
3112.654,40.185
3112.908,40.042
3113.163,39.915
3113.417,40.019
3113.671,40.089
3113.925,40.104
3114.179,40.139
3114.434,40.072
3114.688,40.083
3114.942,40.069
3115.196,40.111
3115.450,40.171
3115.705,40.132
3115.959,40.135
3116.213,40.215
3116.467,40.208
3116.721,40.171
3116.976,40.141
3117.230,40.181
3117.484,40.268
3117.738,40.308
3117.992,40.320
3118.247,40.265
3118.501,40.231
3118.755,40.203
3119.009,40.237
3119.263,40.163
3119.518,40.141
3119.772,40.250
