Depth (m),Temperature (°C)
3442.859,48.692
3443.113,48.612
3443.367,48.520
3443.622,48.571
3443.876,48.562
3444.130,48.601
3444.384,48.602
3444.638,48.512
3444.893,48.541
3445.147,48.758
3445.401,48.785
3445.655,48.636
3445.909,48.659
3446.164,48.875
3446.418,48.974
3446.672,48.969
3446.926,48.968
3447.180,48.963
3447.435,48.922
3447.689,48.906
3447.943,48.863
3448.197,48.887
3448.451,48.875
3448.706,48.979
3448.960,48.927
3449.214,48.845
3449.468,48.927
3449.722,48.956
3449.977,48.765
3450.231,48.786
3450.485,48.855
3450.739,48.811
3450.993,48.833
3451.248,48.952
3451.502,49.008
3451.756,49.087
3452.010,49.019
3452.264,48.889
3452.519,49.033
3452.773,49.172
3453.027,49.117
3453.281,49.057
3453.535,48.936
3453.790,48.878
3454.044,49.034
3454.298,49.112
3454.552,48.972
3454.806,48.993
3455.061,49.037
3455.315,49.119
3455.569,49.346
3455.823,49.420
3456.077,49.191
3456.332,49.090
3456.586,49.098
3456.840,49.239
3457.094,49.241
3457.348,49.116
3457.603,49.180
3457.857,49.256
3458.111,49.227
3458.365,49.126
3458.619,48.960
3458.874,48.953
3459.128,49.102
3459.382,49.218
3459.636,49.209
3459.890,49.288
3460.145,49.284
3460.399,49.118
3460.653,48.957
3460.907,49.099
3461.161,49.289
3461.416,49.224
3461.670,49.081
3461.924,49.115
3462.178,49.247
3462.432,49.252
3462.687,49.206
3462.941,49.182
3463.195,49.334
3463.449,49.252
3463.703,49.099
3463.958,49.078
3464.212,49.158
3464.466,49.262
3464.720,49.346
3464.974,49.363
3465.229,49.298
3465.483,49.374
3465.737,49.417
3465.991,49.448
3466.245,49.433
3466.500,49.176
3466.754,49.114
3467.008,49.323
3467.262,49.365
3467.516,49.351
3467.771,49.407
3468.025,49.501
3468.279,49.405
3468.533,49.427
3468.787,49.581
3469.042,49.503
3469.296,49.390
3469.550,49.359
3469.804,49.395
3470.058,49.527
3470.313,49.596
3470.567,49.491
3470.821,49.372
3471.075,49.359
3471.329,49.274
3471.584,49.199
3471.838,49.352
3472.092,49.419
3472.346,49.409
3472.600,49.348
3472.855,49.575
3473.109,49.665
3473.363,49.578
3473.617,49.630
3473.871,49.601
3474.126,49.581
3474.380,49.603
3474.634,49.580
3474.888,49.468
3475.142,49.521
3475.397,49.584
3475.651,49.525
3475.905,49.666
3476.159,49.758
3476.413,49.704
3476.668,49.683
3476.922,49.522
3477.176,49.429
3477.430,49.558
3477.684,49.719
3477.938,49.670
3478.193,49.624
3478.447,49.495
3478.701,49.459
3478.955,49.593
3479.209,49.654
3479.464,49.760
3479.718,49.815
3479.972,49.745
3480.226,49.668
3480.480,49.666
3480.735,49.617
3480.989,49.661
3481.243,49.724
3481.497,49.784
3481.751,49.808
3482.006,49.778
3482.260,49.847
3482.514,49.864
3482.768,49.815
3483.022,49.708
3483.277,49.770
3483.531,49.901
3483.785,49.992
3484.039,50.073
3484.293,49.908
3484.548,49.760
3484.802,49.744
3485.056,49.820
3485.310,49.969
3485.564,50.033
3485.819,49.943
3486.073,49.794
3486.327,49.791
3486.581,49.948
3486.835,49.964
3487.090,49.744
3487.344,49.641
3487.598,49.780
3487.852,49.942
3488.106,49.927
3488.361,49.976
3488.615,50.025
3488.869,49.955
3489.123,49.921
3489.377,49.925
3489.632,50.035
3489.886,50.058
3490.140,49.927
3490.394,49.995
3490.648,50.047
3490.903,49.921
3491.157,49.856
3491.411,49.964
3491.665,49.892
3491.919,49.930
3492.174,50.065
3492.428,49.959
3492.682,50.034
3492.936,50.228
3493.190,50.194
3493.445,50.152
3493.699,50.216
3493.953,50.197
3494.207,50.217
3494.461,50.275
3494.716,50.260
3494.970,50.141
3495.224,50.034
3495.478,50.036
3495.732,50.134
3495.987,50.321
3496.241,50.438
3496.495,50.400
3496.749,50.360
3497.003,50.406
3497.258,50.288
3497.512,50.197
3497.766,50.176
3498.020,50.256
3498.274,50.229
3498.529,50.215
3498.783,50.184
3499.037,50.236
3499.291,50.328
3499.545,50.150
3499.800,50.021
3500.054,50.063
3500.308,50.256
3500.562,50.315
3500.816,50.244
3501.071,50.168
3501.325,50.223
3501.579,50.246
3501.833,50.348
3502.087,50.345
3502.342,50.393
3502.596,50.355
3502.850,50.309
3503.104,50.341
3503.358,50.408
3503.613,50.433
3503.867,50.452
3504.121,50.339
3504.375,50.332
3504.629,50.373
3504.884,50.337
3505.138,50.371
3505.392,50.224
3505.646,50.294
3505.900,50.466
3506.155,50.384
3506.409,50.450
3506.663,50.594
3506.917,50.602
3507.171,50.661
3507.426,50.672
3507.680,50.587
3507.934,50.431
3508.188,50.471
3508.442,50.527
3508.697,50.566
3508.951,50.505
3509.205,50.543
3509.459,50.578
3509.713,50.663
3509.968,50.694
3510.222,50.732
3510.476,50.782
3510.730,50.786
3510.984,50.624
3511.239,50.598
3511.493,50.599
3511.747,50.635
3512.001,50.624
3512.255,50.615
3512.510,50.701
3512.764,50.717
3513.018,50.658
3513.272,50.662
3513.526,50.668
3513.781,50.716
3514.035,50.878
3514.289,50.947
3514.543,50.869
3514.797,50.865
3515.052,50.866
3515.306,50.859
3515.560,50.728
3515.814,50.751
3516.068,50.765
3516.323,50.813
3516.577,50.903
3516.831,50.861
3517.085,50.879
3517.339,50.806
3517.594,50.690
3517.848,50.819
3518.102,50.820
3518.356,50.843
3518.610,50.899
3518.865,51.012
3519.119,50.945
3519.373,50.788
3519.627,50.649
3519.881,50.670
3520.136,50.841
3520.390,50.959
3520.644,50.912
3520.898,51.022
3521.152,50.843
3521.407,50.878
3521.661,50.921
3521.915,50.861
3522.169,50.846
3522.423,50.871
3522.678,50.761
3522.932,50.716
3523.186,50.788
3523.440,50.971
3523.694,51.031
3523.949,50.986
3524.203,50.917
3524.457,50.898
3524.711,50.999
3524.965,51.012
3525.220,51.112
3525.474,51.171
3525.728,51.004
3525.982,51.020
3526.236,51.234
3526.491,51.288
3526.745,51.076
3526.999,51.087
3527.253,51.182
3527.507,51.121
3527.762,51.118
3528.016,51.045
3528.270,50.992
3528.524,50.981
3528.778,51.153
3529.033,51.268
3529.287,51.239
3529.541,51.256
3529.795,51.309
3530.049,51.259
3530.304,51.089
3530.558,51.074
3530.812,51.095
3531.066,51.062
3531.320,51.020
3531.575,51.040
3531.829,51.081
3532.083,51.166
3532.337,51.146
3532.591,51.120
3532.846,51.187
3533.100,51.240
3533.354,51.162
3533.608,51.158
3533.862,51.187
3534.117,51.186
3534.371,51.260
3534.625,51.246
3534.879,51.317
3535.133,51.374
3535.388,51.391
3535.642,51.435
3535.896,51.392
3536.150,51.313
3536.404,51.322
3536.659,51.370
3536.913,51.325
3537.167,51.334
3537.421,51.357
3537.675,51.377
3537.930,51.483
3538.184,51.518
3538.438,51.473
3538.692,51.446
3538.946,51.588
3539.201,51.574
3539.455,51.310
3539.709,51.329
3539.963,51.514
3540.217,51.502
3540.472,51.447
3540.726,51.376
3540.980,51.446
3541.234,51.502
3541.488,51.557
3541.743,51.462
3541.997,51.428
3542.251,51.438
3542.505,51.452
3542.759,51.597
3543.014,51.669
3543.268,51.579
3543.522,51.528
3543.776,51.557
3544.030,51.554
3544.285,51.554
3544.539,51.798
3544.793,51.817
3545.047,51.608
3545.301,51.460
3545.556,51.502
3545.810,51.660
3546.064,51.746
3546.318,51.649
3546.572,51.680
3546.827,51.753
3547.081,51.718
3547.335,51.733
3547.589,51.708
3547.843,51.671
3548.097,51.639
3548.352,51.714
3548.606,51.740
3548.860,51.701
3549.114,51.773
3549.368,51.810
3549.623,51.716
3549.877,51.805
3550.131,51.879
3550.385,51.938
3550.639,51.857
3550.894,51.739
3551.148,51.734
3551.402,51.732
3551.656,51.771
3551.910,51.791
3552.165,51.699
3552.419,51.808
3552.673,52.006
3552.927,51.971
3553.181,51.836
3553.436,51.813
3553.690,51.850
3553.944,51.925
3554.198,51.922
3554.452,51.857
3554.707,51.893
3554.961,51.958
3555.215,51.965
3555.469,51.914
3555.723,51.901
3555.978,51.950
3556.232,51.993
3556.486,52.026
3556.740,52.031
3556.994,52.055
3557.249,51.986
3557.503,51.944
3557.757,52.005
3558.011,52.079
3558.265,52.043
3558.520,52.051
3558.774,52.035
3559.028,52.008
3559.282,51.916
3559.536,52.044
3559.791,52.219
3560.045,52.171
3560.299,52.130
3560.553,52.203
3560.807,52.190
3561.062,51.992
3561.316,51.930
3561.570,52.093
3561.824,52.110
3562.078,52.021
3562.333,51.999
3562.587,52.006
3562.841,51.954
3563.095,52.002
3563.349,51.989
3563.604,52.001
3563.858,52.036
3564.112,52.070
3564.366,52.186
3564.620,52.151
3564.875,51.957
3565.129,52.069
3565.383,52.306
3565.637,52.222
3565.891,52.071
3566.146,52.113
3566.400,52.147
3566.654,52.201
3566.908,52.305
3567.162,52.342
3567.417,52.324
3567.671,52.217
3567.925,52.028
3568.179,52.171
3568.433,52.275
3568.688,52.301
3568.942,52.162
3569.196,52.142
3569.450,52.266
3569.704,52.446
3569.959,52.514
3570.213,52.546
3570.467,52.432
3570.721,52.362
3570.975,52.250
3571.230,52.291
3571.484,52.311
3571.738,52.269
3571.992,52.316
3572.246,52.438
3572.501,52.544
3572.755,52.514
3573.009,52.340
3573.263,52.345
3573.517,52.532
3573.772,52.562
3574.026,52.334
3574.280,52.300
3574.534,52.371
3574.788,52.453
3575.043,52.424
3575.297,52.563
3575.551,52.591
3575.805,52.430
3576.059,52.393
3576.314,52.509
3576.568,52.527
3576.822,52.297
3577.076,52.294
3577.330,52.488
3577.585,52.658
3577.839,52.563
3578.093,52.517
3578.347,52.698
3578.601,52.746
3578.856,52.647
3579.110,52.530
3579.364,52.497
3579.618,52.470
3579.872,52.457
3580.127,52.431
3580.381,52.471
3580.635,52.511
3580.889,52.428
3581.143,52.546
3581.398,52.687
3581.652,52.635
3581.906,52.673
3582.160,52.526
3582.414,52.390
3582.669,52.469
3582.923,52.657
3583.177,52.791
3583.431,52.794
3583.685,52.713
3583.940,52.615
3584.194,52.619
3584.448,52.479
3584.702,52.446
3584.956,52.479
3585.211,52.613
3585.465,52.702
3585.719,52.839
3585.973,52.981
3586.227,52.904
3586.482,52.795
3586.736,52.699
3586.990,52.620
3587.244,52.642
3587.498,52.662
3587.753,52.786
3588.007,52.922
3588.261,52.917
3588.515,52.937
3588.769,52.899
3589.024,52.840
3589.278,52.886
3589.532,53.036
3589.786,52.873
3590.040,52.779
3590.295,52.845
3590.549,52.835
3590.803,52.809
3591.057,52.819
3591.311,52.690
3591.566,52.707
3591.820,52.844
3592.074,52.914
3592.328,52.771
3592.582,52.776
3592.837,52.929
3593.091,53.001
3593.345,52.846
3593.599,52.698
3593.853,52.746
3594.108,52.969
3594.362,53.029
3594.616,52.946
3594.870,52.992
3595.124,53.166
3595.379,53.126
3595.633,53.035
3595.887,53.082
3596.141,53.001
3596.395,52.893
3596.650,52.891
3596.904,52.954
3597.158,53.007
3597.412,53.072
3597.666,53.042
3597.921,52.989
3598.175,53.053
3598.429,53.001
3598.683,53.013
3598.937,53.115
3599.192,53.204
3599.446,53.133
3599.700,53.127
3599.954,53.176
3600.208,53.205
3600.463,53.218
3600.717,53.176
3600.971,53.152
3601.225,53.113
3601.479,53.178
3601.734,53.209
3601.988,53.166
3602.242,53.202
3602.496,53.086
3602.750,53.146
3603.005,53.067
3603.259,52.983
3603.513,53.220
3603.767,53.374
3604.021,53.198
3604.276,53.181
3604.530,53.269
3604.784,53.294
3605.038,53.248
3605.292,53.235
3605.547,53.144
3605.801,53.084
3606.055,53.190
3606.309,53.363
3606.563,53.269
3606.818,53.165
3607.072,53.237
3607.326,53.258
3607.580,53.113
3607.834,53.091
3608.089,53.122
3608.343,53.213
3608.597,53.182
3608.851,53.122
3609.105,53.208
3609.360,53.370
3609.614,53.438
3609.868,53.406
3610.122,53.365
3610.376,53.399
3610.631,53.303
3610.885,53.319
3611.139,53.490
3611.393,53.397
3611.647,53.354
3611.902,53.337
3612.156,53.525
3612.410,53.487
3612.664,53.227
3612.918,53.304
3613.173,53.492
3613.427,53.464
3613.681,53.371
3613.935,53.330
3614.189,53.509
3614.444,53.637
3614.698,53.527
3614.952,53.439
3615.206,53.477
3615.460,53.431
3615.715,53.529
3615.969,53.611
3616.223,53.587
3616.477,53.509
3616.731,53.362
3616.986,53.201
3617.240,53.342
3617.494,53.468
3617.748,53.396
3618.002,53.385
3618.256,53.590
3618.511,53.570
3618.765,53.432
3619.019,53.427
3619.273,53.401
3619.527,53.401
3619.782,53.538
3620.036,53.685
3620.290,53.779
3620.544,53.823
3620.798,53.560
3621.053,53.507
3621.307,53.579
3621.561,53.710
3621.815,53.712
3622.069,53.768
3622.324,53.827
3622.578,53.730
3622.832,53.730
3623.086,53.647
3623.340,53.496
3623.595,53.501
3623.849,53.622
3624.103,53.720
3624.357,53.701
3624.611,53.683
3624.866,53.695
3625.120,53.706
3625.374,53.865
3625.628,53.830
3625.882,53.786
3626.137,53.775
3626.391,53.745
3626.645,53.756
3626.899,53.808
3627.153,53.785
3627.408,53.845
3627.662,53.888
3627.916,53.733
3628.170,53.658
3628.424,53.894
3628.679,53.915
3628.933,53.664
3629.187,53.586
3629.441,53.786
3629.695,53.914
3629.950,53.705
3630.204,53.555
3630.458,53.659
3630.712,53.807
3630.966,53.938
3631.221,54.044
3631.475,53.991
3631.729,54.043
3631.983,53.970
3632.237,53.815
3632.492,53.763
3632.746,53.693
3633.000,53.819
3633.254,53.959
3633.508,53.867
3633.763,53.819
3634.017,54.024
3634.271,53.894
3634.525,53.857
3634.779,53.880
3635.034,53.822
3635.288,53.721
3635.542,53.722
3635.796,53.870
3636.050,54.034
3636.305,54.045
3636.559,54.074
3636.813,53.981
3637.067,54.017
3637.321,54.252
3637.576,54.132
3637.830,53.942
3638.084,53.874
3638.338,53.928
3638.592,54.022
3638.847,54.088
3639.101,54.028
3639.355,53.971
3639.609,53.991
3639.863,54.139
3640.118,54.262
3640.372,54.216
3640.626,54.171
3640.880,53.949
3641.134,53.949
3641.389,54.124
3641.643,54.135
3641.897,54.240
3642.151,54.271
3642.405,54.130
3642.660,54.130
3642.914,54.173
3643.168,54.002
3643.422,53.924
3643.676,54.046
3643.931,54.203
3644.185,54.189
3644.439,54.210
3644.693,54.108
3644.947,54.031
3645.202,54.070
3645.456,54.214
3645.710,54.129
3645.964,54.015
3646.218,54.087
3646.473,54.203
3646.727,54.114
3646.981,54.109
3647.235,54.111
3647.489,54.123
3647.744,54.067
3647.998,54.113
3648.252,54.173
3648.506,54.019
3648.760,54.161
3649.015,54.422
3649.269,54.482
3649.523,54.297
3649.777,54.198
3650.031,54.162
3650.286,54.285
3650.540,54.226
3650.794,54.095
3651.048,54.179
3651.302,54.280
3651.557,54.377
3651.811,54.255
3652.065,54.365
3652.319,54.352
3652.573,54.375
3652.828,54.546
3653.082,54.512
3653.336,54.439
3653.590,54.334
3653.844,54.310
3654.099,54.423
3654.353,54.620
3654.607,54.627
3654.861,54.575
3655.115,54.429
3655.370,54.293
3655.624,54.381
3655.878,54.552
3656.132,54.526
3656.386,54.480
3656.641,54.450
3656.895,54.379
3657.149,54.541
3657.403,54.619
3657.657,54.702
3657.912,54.741
3658.166,54.600
3658.420,54.436
3658.674,54.230
3658.928,54.301
3659.183,54.549
3659.437,54.583
3659.691,54.583
3659.945,54.555
3660.199,54.687
3660.454,54.812
3660.708,54.669
3660.962,54.513
3661.216,54.641
3661.470,54.784
3661.725,54.677
3661.979,54.652
3662.233,54.778
3662.487,54.947
3662.741,54.793
3662.996,54.611
3663.250,54.625
3663.504,54.648
3663.758,54.544
3664.012,54.416
3664.267,54.545
3664.521,54.646
3664.775,54.744
3665.029,54.809
3665.283,54.832
3665.538,54.801
3665.792,54.716
3666.046,54.790
3666.300,54.910
3666.554,54.852
3666.809,54.800
3667.063,54.667
3667.317,54.682
3667.571,54.829
3667.825,54.911
3668.080,54.887
3668.334,54.949
3668.588,54.807
3668.842,54.775
3669.096,54.902
3669.351,54.853
3669.605,54.701
3669.859,54.642
3670.113,54.733
3670.367,54.767
3670.622,54.792
3670.876,54.868
3671.130,54.936
3671.384,54.943
3671.638,54.806
3671.893,54.666
3672.147,54.706
3672.401,54.715
3672.655,54.767
3672.909,54.920
3673.164,54.932
3673.418,54.986
3673.672,54.973
3673.926,54.849
3674.180,54.966
3674.435,55.115
3674.689,55.122
3674.943,54.880
3675.197,54.780
3675.451,54.816
3675.706,54.937
3675.960,54.983
3676.214,54.973
3676.468,54.960
3676.722,55.108
3676.977,55.129
3677.231,55.064
3677.485,55.106
3677.739,55.137
3677.993,55.135
3678.248,55.023
3678.502,55.005
3678.756,54.880
3679.010,54.819
3679.264,54.985
3679.519,55.258
3679.773,55.162
3680.027,55.045
3680.281,55.092
3680.535,55.201
3680.790,55.049
3681.044,54.816
3681.298,54.769
3681.552,54.908
3681.806,55.035
3682.061,55.173
3682.315,55.157
3682.569,55.070
3682.823,55.101
3683.077,55.111
3683.332,55.113
3683.586,54.989
3683.840,55.056
3684.094,55.224
3684.348,54.991
3684.603,54.893
3684.857,55.153
3685.111,55.334
3685.365,55.226
3685.619,55.095
3685.874,55.231
3686.128,55.360
3686.382,55.462
3686.636,55.458
3686.890,55.332
3687.145,55.214
3687.399,55.177
3687.653,55.279
3687.907,55.195
3688.161,55.098
3688.415,55.267
3688.670,55.483
3688.924,55.419
3689.178,55.308
3689.432,55.268
3689.686,55.206
3689.941,55.273
3690.195,55.322
3690.449,55.252
3690.703,55.323
3690.957,55.449
3691.212,55.367
3691.466,55.340
3691.720,55.386
3691.974,55.348
3692.228,55.376
3692.483,55.424
3692.737,55.491
3692.991,55.415
3693.245,55.349
3693.499,55.553
3693.754,55.469
3694.008,55.394
3694.262,55.412
3694.516,55.467
3694.770,55.547
3695.025,55.643
3695.279,55.574
3695.533,55.484
3695.787,55.647
3696.041,55.652
3696.296,55.422
3696.550,55.356
3696.804,55.620
3697.058,55.760
3697.312,55.660
3697.567,55.605
3697.821,55.431
3698.075,55.305
3698.329,55.390
3698.583,55.506
3698.838,55.493
3699.092,55.404
3699.346,55.400
3699.600,55.478
3699.854,55.507
3700.109,55.318
3700.363,55.317
3700.617,55.403
3700.871,55.470
3701.125,55.621
3701.380,55.587
3701.634,55.506
3701.888,55.446
3702.142,55.531
3702.396,55.561
3702.651,55.661
3702.905,55.813
3703.159,55.786
3703.413,55.737
3703.667,55.689
3703.922,55.693
3704.176,55.691
3704.430,55.694
3704.684,55.657
3704.938,55.582
3705.193,55.693
3705.447,55.830
3705.701,55.762
3705.955,55.578
3706.209,55.551
3706.464,55.597
3706.718,55.676
3706.972,55.835
3707.226,55.908
3707.480,56.019
3707.735,55.873
3707.989,55.625
3708.243,55.614
3708.497,55.686
3708.751,55.648
3709.006,55.723
3709.260,55.900
3709.514,55.853
3709.768,55.795
3710.022,55.717
3710.277,55.682
3710.531,55.928
3710.785,55.970
3711.039,55.801
3711.293,55.725
3711.548,55.853
3711.802,55.918
3712.056,55.745
3712.310,55.773
3712.564,55.799
3712.819,55.807
3713.073,55.981
3713.327,55.861
3713.581,55.790
3713.835,55.964
3714.090,56.123
3714.344,55.975
3714.598,55.770
3714.852,55.847
3715.106,55.885
3715.361,55.803
3715.615,55.913
3715.869,55.936
3716.123,55.984
3716.377,56.107
3716.632,56.104
3716.886,56.016
3717.140,55.937
3717.394,55.920
3717.648,56.123
3717.903,56.095
3718.157,55.994
3718.411,56.057
3718.665,56.171
3718.919,55.992
3719.174,55.894
3719.428,55.859
3719.682,55.993
3719.936,56.196
3720.190,56.203
3720.445,56.156
3720.699,56.142
3720.953,56.050
3721.207,56.043
3721.461,56.087
3721.716,56.053
3721.970,55.901
3722.224,55.877
3722.478,56.077
3722.732,56.163
3722.987,56.149
3723.241,56.158
3723.495,56.233
3723.749,56.325
3724.003,56.224
3724.258,56.106
3724.512,56.009
3724.766,56.030
3725.020,56.092
3725.274,56.133
3725.529,56.049
3725.783,56.121
3726.037,56.235
3726.291,56.231
3726.545,56.087
3726.800,56.150
3727.054,56.187
3727.308,56.112
3727.562,55.961
3727.816,55.956
3728.071,56.231
3728.325,56.262
3728.579,56.179
3728.833,56.128
3729.087,56.282
3729.342,56.374
3729.596,56.324
3729.850,56.267
3730.104,56.149
3730.358,56.377
3730.613,56.644
3730.867,56.613
3731.121,56.435
3731.375,56.428
3731.629,56.346
3731.884,56.198
3732.138,56.131
3732.392,56.181
3732.646,56.273
3732.900,56.330
3733.155,56.307
3733.409,56.175
3733.663,56.256
3733.917,56.510
3734.171,56.648
3734.426,56.469
3734.680,56.289
3734.934,56.359
3735.188,56.550
3735.442,56.410
3735.697,56.196
3735.951,56.283
3736.205,56.455
3736.459,56.453
3736.713,56.423
3736.968,56.447
3737.222,56.510
3737.476,56.597
3737.730,56.412
3737.984,56.537
3738.239,56.551
3738.493,56.418
3738.747,56.391
3739.001,56.380
3739.255,56.391
3739.510,56.562
3739.764,56.462
3740.018,56.334
3740.272,56.333
3740.526,56.439
3740.781,56.445
3741.035,56.389
3741.289,56.485
3741.543,56.595
3741.797,56.629
3742.052,56.618
3742.306,56.594
3742.560,56.664
3742.814,56.660
3743.068,56.589
3743.323,56.687
3743.577,56.720
3743.831,56.707
3744.085,56.542
3744.339,56.595
3744.594,56.848
3744.848,56.649
3745.102,56.484
3745.356,56.551
3745.610,56.681
3745.865,56.705
3746.119,56.743
3746.373,56.796
3746.627,56.770
3746.881,56.715
3747.136,56.676
3747.390,56.635
3747.644,56.707
3747.898,56.698
3748.152,56.589
3748.407,56.702
3748.661,56.816
3748.915,56.808
3749.169,56.827
3749.423,57.003
3749.678,57.021
3749.932,56.818
3750.186,56.718
3750.440,56.798
3750.694,56.630
3750.949,56.618
3751.203,56.831
3751.457,56.759
3751.711,56.661
3751.965,56.554
3752.220,56.644
3752.474,56.746
3752.728,56.702
3752.982,56.566
3753.236,56.650
3753.491,56.922
3753.745,56.994
3753.999,56.826
3754.253,56.822
3754.507,56.923
3754.762,56.994
3755.016,57.001
3755.270,56.893
3755.524,56.863
3755.778,56.912
3756.033,56.766
3756.287,56.807
3756.541,56.834
3756.795,56.867
3757.049,56.821
3757.304,56.734
3757.558,56.745
3757.812,56.761
3758.066,56.656
3758.320,56.576
3758.574,56.670
3758.829,56.809
3759.083,56.771
3759.337,56.902
3759.591,57.111
3759.845,57.162
3760.100,57.002
3760.354,56.842
3760.608,56.929
3760.862,57.083
3761.116,57.088
3761.371,57.148
3761.625,57.000
3761.879,56.717
3762.133,56.681
3762.387,56.700
3762.642,56.749
3762.896,56.928
